Temps (s),CH2 (V),CH4 (V)
8.98919567827131e-08,-1.0,33.0
8.993997599039617e-08,-1.0,33.0
8.998799519807924e-08,-1.0,33.0
9.003601440576232e-08,-1.0,33.0
9.008403361344539e-08,-1.0,33.0
9.013205282112846e-08,-1.0,33.0
9.018007202881154e-08,-1.0,33.0
9.022809123649461e-08,-1.0,33.0
9.027611044417768e-08,-1.0,33.0
9.032412965186075e-08,-1.0,33.0
9.037214885954383e-08,-1.0,33.0
9.04201680672269e-08,-1.0,33.0
9.046818727490997e-08,-1.0,33.0
9.051620648259305e-08,-1.0,33.0
9.056422569027612e-08,-1.0,33.0
9.061224489795919e-08,-1.0,33.0
9.066026410564226e-08,-1.0,33.0
9.070828331332534e-08,-1.0,33.0
9.075630252100841e-08,-1.0,33.0
9.080432172869148e-08,-1.0,33.0
9.085234093637456e-08,-1.0,33.0
9.090036014405763e-08,-1.0,33.0
9.09483793517407e-08,-1.0,33.0
9.099639855942377e-08,-1.0,33.0
9.104441776710685e-08,-1.0,33.0
9.109243697478992e-08,-1.0,33.0
9.114045618247299e-08,-1.0,33.0
9.118847539015607e-08,-1.0,33.0
9.123649459783914e-08,-1.0,33.0
9.128451380552221e-08,-1.0,33.0
9.133253301320528e-08,-1.0,33.0
9.138055222088836e-08,-1.0,33.0
9.142857142857143e-08,-1.0,33.0
9.14765906362545e-08,-1.0,33.0
9.152460984393758e-08,-1.0,33.0
9.157262905162065e-08,-1.0,33.0
9.162064825930372e-08,-1.0,33.0
9.16686674669868e-08,-1.0,33.0
9.171668667466987e-08,-1.0,33.0
9.176470588235295e-08,-1.0,33.0
9.181272509003603e-08,-1.0,33.0
9.18607442977191e-08,-1.0,33.0
9.190876350540217e-08,-1.0,33.0
9.195678271308525e-08,-1.0,33.0
9.200480192076832e-08,-1.0,33.0
9.205282112845139e-08,-1.0,33.0
9.210084033613446e-08,-1.0,33.0
9.214885954381754e-08,-1.0,33.0
9.219687875150061e-08,-1.0,33.0
9.224489795918368e-08,-1.0,33.0
9.229291716686676e-08,-1.0,33.0
9.234093637454983e-08,-1.0,33.0
9.23889555822329e-08,-1.0,33.0
9.243697478991597e-08,-1.0,33.0
9.248499399759905e-08,-1.0,33.0
9.253301320528212e-08,-1.0,33.0
9.258103241296519e-08,-1.0,33.0
9.262905162064827e-08,-1.0,33.0
9.267707082833134e-08,-1.0,33.0
9.272509003601441e-08,-1.0,33.0
9.277310924369748e-08,-1.0,33.0
9.282112845138056e-08,-1.0,33.0
9.286914765906363e-08,-1.0,33.0
9.29171668667467e-08,-1.0,33.0
9.296518607442978e-08,-2.0,33.0
9.301320528211285e-08,-2.0,33.0
9.306122448979592e-08,-2.0,33.0
9.3109243697479e-08,-2.0,33.0
9.315726290516207e-08,-2.0,33.0
9.320528211284514e-08,-2.0,33.0
9.325330132052821e-08,-2.0,33.0
9.330132052821129e-08,-2.0,33.0
9.334933973589436e-08,-2.0,33.0
9.339735894357743e-08,-2.0,33.0
9.34453781512605e-08,-2.0,33.0
9.349339735894358e-08,-2.0,33.0
9.354141656662665e-08,-2.0,33.0
9.358943577430972e-08,-2.0,33.0
9.363745498199281e-08,-2.0,33.0
9.368547418967588e-08,-2.0,33.0
9.373349339735896e-08,-2.0,33.0
9.378151260504203e-08,-2.0,33.0
9.38295318127251e-08,-2.0,33.0
9.387755102040817e-08,-2.0,33.0
9.392557022809125e-08,-2.0,33.0
9.397358943577432e-08,-2.0,33.0
9.402160864345739e-08,-2.0,33.0
9.406962785114047e-08,-2.0,33.0
9.411764705882354e-08,-2.0,33.0
9.416566626650661e-08,-2.0,33.0
9.421368547418968e-08,-2.0,33.0
9.426170468187276e-08,-2.0,33.0
9.430972388955583e-08,-2.0,33.0
9.43577430972389e-08,-2.0,33.0
9.440576230492198e-08,-2.0,33.0
9.445378151260505e-08,-2.0,33.0
9.450180072028812e-08,-2.0,33.0
9.45498199279712e-08,-2.0,33.0
9.459783913565427e-08,-2.0,33.0
9.464585834333734e-08,-2.0,33.0
9.469387755102041e-08,-2.0,33.0
9.474189675870349e-08,-2.0,33.0
9.478991596638656e-08,-2.0,33.0
9.483793517406963e-08,-2.0,33.0
9.48859543817527e-08,-1.0,33.0
9.493397358943578e-08,-2.0,33.0
9.498199279711885e-08,-1.0,33.0
9.503001200480192e-08,-1.0,33.0
9.5078031212485e-08,-1.0,33.0
9.512605042016807e-08,-1.0,33.0
9.517406962785114e-08,-1.0,33.0
9.522208883553422e-08,-1.0,33.0
9.527010804321729e-08,-1.0,33.0
9.531812725090036e-08,-1.0,33.0
9.536614645858343e-08,-1.0,33.0
9.541416566626651e-08,-1.0,33.0
9.546218487394958e-08,-1.0,33.0
9.551020408163267e-08,-1.0,33.0
9.555822328931574e-08,-1.0,33.0
9.560624249699881e-08,-1.0,33.0
9.565426170468189e-08,-1.0,33.0
9.570228091236496e-08,-1.0,33.0
9.575030012004803e-08,-1.0,33.0
9.57983193277311e-08,-1.0,33.0
9.584633853541418e-08,-1.0,33.0
9.589435774309725e-08,-1.0,33.0
9.594237695078032e-08,-1.0,33.0
9.59903961584634e-08,-1.0,33.0
9.603841536614647e-08,-1.0,33.0
9.608643457382954e-08,-1.0,33.0
9.613445378151261e-08,-1.0,33.0
9.618247298919569e-08,-1.0,33.0
9.623049219687876e-08,-1.0,33.0
9.627851140456183e-08,-1.0,33.0
9.63265306122449e-08,-1.0,33.0
9.637454981992798e-08,-1.0,33.0
9.642256902761105e-08,-1.0,33.0
9.647058823529412e-08,-1.0,33.0
9.65186074429772e-08,-1.0,33.0
9.656662665066027e-08,-1.0,33.0
9.661464585834334e-08,0.0,33.0
9.666266506602642e-08,0.0,33.0
9.671068427370949e-08,0.0,33.0
9.675870348139256e-08,0.0,33.0
9.680672268907563e-08,0.0,33.0
9.685474189675871e-08,0.0,33.0
9.690276110444178e-08,0.0,33.0
9.695078031212485e-08,0.0,33.0
9.699879951980793e-08,0.0,33.0
9.7046818727491e-08,0.0,33.0
9.709483793517407e-08,0.0,33.0
9.714285714285714e-08,0.0,33.0
9.719087635054022e-08,0.0,33.0
9.723889555822329e-08,0.0,33.0
9.728691476590636e-08,0.0,33.0
9.733493397358944e-08,0.0,33.0
9.738295318127251e-08,0.0,33.0
9.74309723889556e-08,0.0,33.0
9.747899159663867e-08,0.0,33.0
9.752701080432174e-08,1.0,33.0
9.757503001200481e-08,1.0,33.0
9.762304921968789e-08,1.0,33.0
9.767106842737096e-08,1.0,33.0
9.771908763505403e-08,1.0,33.0
9.77671068427371e-08,1.0,33.0
9.781512605042018e-08,1.0,33.0
9.786314525810325e-08,1.0,33.0
9.791116446578632e-08,1.0,33.0
9.79591836734694e-08,1.0,33.0
9.800720288115247e-08,1.0,33.0
9.805522208883554e-08,1.0,33.0
9.810324129651862e-08,1.0,33.0
9.815126050420169e-08,1.0,33.0
9.819927971188476e-08,1.0,33.0
9.824729891956783e-08,1.0,33.0
9.829531812725091e-08,1.0,33.0
9.834333733493398e-08,1.0,33.0
9.839135654261705e-08,1.0,33.0
9.843937575030013e-08,1.0,33.0
9.84873949579832e-08,2.0,33.0
9.853541416566627e-08,2.0,33.0
9.858343337334935e-08,2.0,33.0
9.863145258103242e-08,2.0,33.0
9.867947178871549e-08,2.0,33.0
9.872749099639856e-08,2.0,33.0
9.877551020408164e-08,2.0,33.0
9.882352941176471e-08,2.0,33.0
9.887154861944778e-08,2.0,33.0
9.891956782713086e-08,2.0,33.0
9.896758703481393e-08,2.0,33.0
9.9015606242497e-08,2.0,33.0
9.906362545018007e-08,2.0,33.0
9.911164465786315e-08,2.0,33.0
9.915966386554622e-08,2.0,33.0
9.920768307322929e-08,2.0,33.0
9.925570228091237e-08,2.0,33.0
9.930372148859545e-08,2.0,33.0
9.935174069627852e-08,2.0,33.0
9.93997599039616e-08,2.0,33.0
9.944777911164467e-08,2.0,33.0
9.949579831932774e-08,2.0,33.0
9.954381752701082e-08,2.0,33.0
9.959183673469389e-08,2.0,33.0
9.963985594237696e-08,2.0,33.0
9.968787515006003e-08,2.0,33.0
9.973589435774311e-08,3.0,33.0
9.978391356542618e-08,3.0,33.0
9.983193277310925e-08,3.0,33.0
9.987995198079233e-08,3.0,33.0
9.99279711884754e-08,3.0,33.0
9.997599039615847e-08,3.0,33.0
1.0002400960384155e-07,3.0,33.0
1.0007202881152462e-07,3.0,33.0
1.0012004801920769e-07,3.0,33.0
1.0016806722689076e-07,3.0,33.0
1.0021608643457384e-07,3.0,33.0
1.0026410564225691e-07,3.0,33.0
1.0031212484993998e-07,3.0,33.0
1.0036014405762306e-07,3.0,33.0
1.0040816326530613e-07,3.0,33.0
1.004561824729892e-07,3.0,33.0
1.0050420168067227e-07,3.0,33.0
1.0055222088835535e-07,3.0,33.0
1.0060024009603842e-07,3.0,33.0
1.0064825930372149e-07,3.0,33.0
1.0069627851140457e-07,3.0,33.0
1.0074429771908764e-07,3.0,33.0
1.0079231692677071e-07,3.0,33.0
1.0084033613445378e-07,3.0,33.0
1.0088835534213686e-07,3.0,33.0
1.0093637454981993e-07,3.0,33.0
1.00984393757503e-07,3.0,33.0
1.0103241296518608e-07,3.0,33.0
1.0108043217286915e-07,3.0,33.0
1.0112845138055222e-07,3.0,33.0
1.011764705882353e-07,3.0,33.0
1.0122448979591838e-07,3.0,33.0
1.0127250900360145e-07,3.0,33.0
1.0132052821128453e-07,3.0,33.0
1.013685474189676e-07,3.0,33.0
1.0141656662665067e-07,3.0,33.0
1.0146458583433375e-07,3.0,33.0
1.0151260504201682e-07,3.0,33.0
1.0156062424969989e-07,3.0,33.0
1.0160864345738296e-07,3.0,33.0
1.0165666266506604e-07,3.0,33.0
1.0170468187274911e-07,3.0,33.0
1.0175270108043218e-07,3.0,33.0
1.0180072028811526e-07,3.0,33.0
1.0184873949579833e-07,3.0,33.0
1.018967587034814e-07,3.0,33.0
1.0194477791116447e-07,3.0,33.0
1.0199279711884755e-07,3.0,33.0
1.0204081632653062e-07,3.0,33.0
1.0208883553421369e-07,3.0,33.0
1.0213685474189677e-07,3.0,33.0
1.0218487394957984e-07,3.0,33.0
1.0223289315726291e-07,3.0,33.0
1.0228091236494598e-07,3.0,33.0
1.0232893157262906e-07,3.0,33.0
1.0237695078031213e-07,3.0,33.0
1.024249699879952e-07,3.0,33.0
1.0247298919567828e-07,3.0,33.0
1.0252100840336135e-07,3.0,33.0
1.0256902761104442e-07,3.0,33.0
1.026170468187275e-07,3.0,33.0
1.0266506602641057e-07,3.0,33.0
1.0271308523409364e-07,3.0,33.0
1.0276110444177671e-07,3.0,33.0
1.0280912364945979e-07,3.0,33.0
1.0285714285714286e-07,3.0,33.0
1.0290516206482593e-07,3.0,33.0
1.02953181272509e-07,3.0,33.0
1.0300120048019208e-07,3.0,33.0
1.0304921968787515e-07,3.0,33.0
1.0309723889555824e-07,2.0,33.0
1.0314525810324131e-07,2.0,33.0
1.0319327731092438e-07,2.0,33.0
1.0324129651860746e-07,2.0,33.0
1.0328931572629053e-07,2.0,33.0
1.033373349339736e-07,2.0,33.0
1.0338535414165667e-07,2.0,33.0
1.0343337334933975e-07,2.0,33.0
1.0348139255702282e-07,2.0,33.0
1.0352941176470589e-07,2.0,33.0
1.0357743097238897e-07,2.0,33.0
1.0362545018007204e-07,2.0,33.0
1.0367346938775511e-07,2.0,33.0
1.0372148859543818e-07,2.0,33.0
1.0376950780312126e-07,2.0,33.0
1.0381752701080433e-07,2.0,33.0
1.038655462184874e-07,2.0,33.0
1.0391356542617048e-07,2.0,33.0
1.0396158463385355e-07,2.0,33.0
1.0400960384153662e-07,2.0,33.0
1.040576230492197e-07,2.0,33.0
1.0410564225690277e-07,2.0,33.0
1.0415366146458584e-07,2.0,33.0
1.0420168067226891e-07,2.0,33.0
1.0424969987995199e-07,2.0,33.0
1.0429771908763506e-07,2.0,33.0
1.0434573829531813e-07,2.0,33.0
1.043937575030012e-07,2.0,33.0
1.0444177671068428e-07,2.0,33.0
1.0448979591836735e-07,2.0,33.0
1.0453781512605042e-07,2.0,33.0
1.045858343337335e-07,2.0,33.0
1.0463385354141657e-07,2.0,33.0
1.0468187274909964e-07,2.0,33.0
1.0472989195678272e-07,1.0,33.0
1.0477791116446579e-07,1.0,33.0
1.0482593037214886e-07,1.0,33.0
1.0487394957983193e-07,1.0,33.0
1.0492196878751501e-07,1.0,33.0
1.0496998799519809e-07,1.0,33.0
1.0501800720288117e-07,1.0,33.0
1.0506602641056424e-07,1.0,33.0
1.0511404561824731e-07,1.0,33.0
1.0516206482593038e-07,1.0,33.0
1.0521008403361346e-07,1.0,33.0
1.0525810324129653e-07,1.0,33.0
1.053061224489796e-07,1.0,33.0
1.0535414165666268e-07,1.0,33.0
1.0540216086434575e-07,1.0,33.0
1.0545018007202882e-07,1.0,33.0
1.054981992797119e-07,1.0,33.0
1.0554621848739497e-07,1.0,33.0
1.0559423769507804e-07,1.0,33.0
1.0564225690276111e-07,1.0,33.0
1.0569027611044419e-07,1.0,33.0
1.0573829531812726e-07,1.0,33.0
1.0578631452581033e-07,1.0,33.0
1.058343337334934e-07,1.0,33.0
1.0588235294117648e-07,1.0,33.0
1.0593037214885955e-07,0.0,33.0
1.0597839135654262e-07,0.0,33.0
1.060264105642257e-07,0.0,33.0
1.0607442977190877e-07,0.0,33.0
1.0612244897959184e-07,0.0,33.0
1.0617046818727492e-07,0.0,33.0
1.0621848739495799e-07,0.0,33.0
1.0626650660264106e-07,0.0,33.0
1.0631452581032413e-07,0.0,33.0
1.0636254501800721e-07,0.0,33.0
1.0641056422569028e-07,0.0,33.0
1.0645858343337335e-07,0.0,33.0
1.0650660264105643e-07,0.0,33.0
1.065546218487395e-07,0.0,33.0
1.0660264105642257e-07,0.0,33.0
1.0665066026410564e-07,0.0,33.0
1.0669867947178872e-07,0.0,33.0
1.0674669867947179e-07,0.0,33.0
1.0679471788715486e-07,0.0,33.0
1.0684273709483794e-07,0.0,33.0
1.0689075630252102e-07,-1.0,33.0
1.069387755102041e-07,-1.0,33.0
1.0698679471788717e-07,-1.0,33.0
1.0703481392557024e-07,-1.0,33.0
1.0708283313325331e-07,-1.0,33.0
1.0713085234093639e-07,-1.0,33.0
1.0717887154861946e-07,-1.0,33.0
1.0722689075630253e-07,-1.0,33.0
1.072749099639856e-07,-1.0,33.0
1.0732292917166868e-07,-1.0,33.0
1.0737094837935175e-07,-1.0,33.0
1.0741896758703482e-07,-1.0,33.0
1.074669867947179e-07,-1.0,33.0
1.0751500600240097e-07,-1.0,33.0
1.0756302521008404e-07,-1.0,33.0
1.0761104441776712e-07,-1.0,33.0
1.0765906362545019e-07,-2.0,33.0
1.0770708283313326e-07,-2.0,33.0
1.0775510204081633e-07,-2.0,33.0
1.0780312124849941e-07,-2.0,33.0
1.0785114045618248e-07,-2.0,33.0
1.0789915966386555e-07,-2.0,33.0
1.0794717887154863e-07,-2.0,33.0
1.079951980792317e-07,-2.0,33.0
1.0804321728691477e-07,-2.0,33.0
1.0809123649459784e-07,-2.0,33.0
1.0813925570228092e-07,-2.0,33.0
1.0818727490996399e-07,-2.0,33.0
1.0823529411764706e-07,-2.0,33.0
1.0828331332533014e-07,-3.0,33.0
1.0833133253301321e-07,-3.0,33.0
1.0837935174069628e-07,-3.0,33.0
1.0842737094837936e-07,-3.0,33.0
1.0847539015606243e-07,-3.0,33.0
1.085234093637455e-07,-3.0,33.0
1.0857142857142857e-07,-3.0,33.0
1.0861944777911165e-07,-3.0,33.0
1.0866746698679472e-07,-3.0,33.0
1.0871548619447779e-07,-3.0,33.0
1.0876350540216088e-07,-3.0,33.0
1.0881152460984395e-07,-3.0,33.0
1.0885954381752702e-07,-3.0,33.0
1.089075630252101e-07,-3.0,33.0
1.0895558223289317e-07,-3.0,33.0
1.0900360144057624e-07,-4.0,33.0
1.0905162064825932e-07,-4.0,33.0
1.0909963985594239e-07,-4.0,33.0
1.0914765906362546e-07,-4.0,33.0
1.0919567827130853e-07,-4.0,33.0
1.0924369747899161e-07,-4.0,33.0
1.0929171668667468e-07,-4.0,33.0
1.0933973589435775e-07,-4.0,33.0
1.0938775510204083e-07,-4.0,33.0
1.094357743097239e-07,-4.0,33.0
1.0948379351740697e-07,-4.0,33.0
1.0953181272509004e-07,-4.0,33.0
1.0957983193277312e-07,-4.0,33.0
1.0962785114045619e-07,-4.0,33.0
1.0967587034813926e-07,-4.0,33.0
1.0972388955582234e-07,-4.0,33.0
1.0977190876350541e-07,-4.0,33.0
1.0981992797118848e-07,-4.0,33.0
1.0986794717887156e-07,-4.0,33.0
1.0991596638655463e-07,-4.0,33.0
1.099639855942377e-07,-5.0,33.0
1.1001200480192077e-07,-5.0,33.0
1.1006002400960385e-07,-5.0,33.0
1.1010804321728692e-07,-5.0,33.0
1.1015606242496999e-07,-5.0,33.0
1.1020408163265307e-07,-5.0,33.0
1.1025210084033614e-07,-5.0,33.0
1.1030012004801921e-07,-5.0,33.0
1.1034813925570228e-07,-5.0,33.0
1.1039615846338536e-07,-5.0,33.0
1.1044417767106843e-07,-5.0,33.0
1.104921968787515e-07,-5.0,33.0
1.1054021608643458e-07,-5.0,33.0
1.1058823529411765e-07,-5.0,33.0
1.1063625450180072e-07,-5.0,33.0
1.1068427370948381e-07,-5.0,33.0
1.1073229291716688e-07,-5.0,33.0
1.1078031212484995e-07,-5.0,33.0
1.1082833133253303e-07,-5.0,33.0
1.108763505402161e-07,-5.0,33.0
1.1092436974789917e-07,-5.0,33.0
1.1097238895558225e-07,-5.0,33.0
1.1102040816326532e-07,-5.0,33.0
1.1106842737094839e-07,-5.0,33.0
1.1111644657863146e-07,-5.0,33.0
1.1116446578631454e-07,-5.0,33.0
1.1121248499399761e-07,-5.0,33.0
1.1126050420168068e-07,-5.0,33.0
1.1130852340936376e-07,-5.0,33.0
1.1135654261704683e-07,-5.0,33.0
1.114045618247299e-07,-5.0,33.0
1.1145258103241297e-07,-5.0,33.0
1.1150060024009605e-07,-5.0,33.0
1.1154861944777912e-07,-5.0,33.0
1.1159663865546219e-07,-5.0,33.0
1.1164465786314527e-07,-5.0,33.0
1.1169267707082834e-07,-5.0,33.0
1.1174069627851141e-07,-5.0,33.0
1.1178871548619448e-07,-5.0,33.0
1.1183673469387756e-07,-5.0,33.0
1.1188475390156063e-07,-5.0,33.0
1.119327731092437e-07,-5.0,33.0
1.1198079231692678e-07,-5.0,33.0
1.1202881152460985e-07,-5.0,33.0
1.1207683073229292e-07,-5.0,33.0
1.12124849939976e-07,-5.0,33.0
1.1217286914765907e-07,-5.0,33.0
1.1222088835534214e-07,-5.0,33.0
1.1226890756302521e-07,-5.0,33.0
1.1231692677070829e-07,-5.0,33.0
1.1236494597839136e-07,-5.0,33.0
1.1241296518607443e-07,-5.0,33.0
1.124609843937575e-07,-5.0,33.0
1.1250900360144058e-07,-5.0,33.0
1.1255702280912366e-07,-5.0,33.0
1.1260504201680674e-07,-5.0,33.0
1.1265306122448981e-07,-5.0,33.0
1.1270108043217288e-07,-5.0,33.0
1.1274909963985596e-07,-5.0,33.0
1.1279711884753903e-07,-5.0,33.0
1.128451380552221e-07,-5.0,33.0
1.1289315726290517e-07,-5.0,33.0
1.1294117647058825e-07,-5.0,33.0
1.1298919567827132e-07,-5.0,33.0
1.1303721488595439e-07,-5.0,33.0
1.1308523409363747e-07,-5.0,33.0
1.1313325330132054e-07,-5.0,33.0
1.1318127250900361e-07,-5.0,33.0
1.1322929171668668e-07,-5.0,33.0
1.1327731092436976e-07,-5.0,33.0
1.1332533013205283e-07,-4.0,33.0
1.133733493397359e-07,-4.0,33.0
1.1342136854741898e-07,-4.0,33.0
1.1346938775510205e-07,-4.0,33.0
1.1351740696278512e-07,-4.0,33.0
1.135654261704682e-07,-4.0,33.0
1.1361344537815127e-07,-4.0,33.0
1.1366146458583434e-07,-4.0,33.0
1.1370948379351741e-07,-4.0,33.0
1.1375750300120049e-07,-4.0,33.0
1.1380552220888356e-07,-4.0,33.0
1.1385354141656663e-07,-4.0,33.0
1.139015606242497e-07,-4.0,33.0
1.1394957983193278e-07,-4.0,33.0
1.1399759903961585e-07,-4.0,33.0
1.1404561824729892e-07,-4.0,33.0
1.14093637454982e-07,-4.0,33.0
1.1414165666266507e-07,-4.0,33.0
1.1418967587034814e-07,-4.0,33.0
1.1423769507803122e-07,-4.0,33.0
1.1428571428571429e-07,-4.0,33.0
1.1433373349339736e-07,-4.0,33.0
1.1438175270108043e-07,-3.0,33.0
1.1442977190876352e-07,-3.0,33.0
1.1447779111644659e-07,-3.0,33.0
1.1452581032412967e-07,-3.0,33.0
1.1457382953181274e-07,-3.0,33.0
1.1462184873949581e-07,-3.0,33.0
1.1466986794717888e-07,-3.0,33.0
1.1471788715486196e-07,-3.0,33.0
1.1476590636254503e-07,-3.0,33.0
1.148139255702281e-07,-3.0,33.0
1.1486194477791118e-07,-3.0,33.0
1.1490996398559425e-07,-3.0,33.0
1.1495798319327732e-07,-3.0,33.0
1.150060024009604e-07,-3.0,33.0
1.1505402160864347e-07,-3.0,33.0
1.1510204081632654e-07,-3.0,33.0
1.1515006002400961e-07,-2.0,33.0
1.1519807923169269e-07,-2.0,33.0
1.1524609843937576e-07,-2.0,33.0
1.1529411764705883e-07,-2.0,33.0
1.153421368547419e-07,-2.0,33.0
1.1539015606242498e-07,-2.0,33.0
1.1543817527010805e-07,-2.0,33.0
1.1548619447779112e-07,-2.0,33.0
1.155342136854742e-07,-2.0,33.0
1.1558223289315727e-07,-2.0,33.0
1.1563025210084034e-07,-2.0,33.0
1.1567827130852342e-07,-2.0,33.0
1.1572629051620649e-07,-2.0,33.0
1.1577430972388956e-07,-2.0,33.0
1.1582232893157263e-07,-2.0,33.0
1.1587034813925571e-07,-2.0,33.0
1.1591836734693878e-07,-2.0,33.0
1.1596638655462185e-07,-2.0,33.0
1.1601440576230493e-07,-2.0,33.0
1.16062424969988e-07,-2.0,33.0
1.1611044417767107e-07,-2.0,33.0
1.1615846338535414e-07,-2.0,33.0
1.1620648259303722e-07,-2.0,33.0
1.1625450180072029e-07,-2.0,33.0
1.1630252100840336e-07,-1.0,33.0
1.1635054021608645e-07,-1.0,33.0
1.1639855942376952e-07,-1.0,33.0
1.164465786314526e-07,-1.0,33.0
1.1649459783913567e-07,-1.0,33.0
1.1654261704681874e-07,-1.0,33.0
1.1659063625450181e-07,-1.0,33.0
1.1663865546218489e-07,-1.0,33.0
1.1668667466986796e-07,-1.0,33.0
1.1673469387755103e-07,-1.0,33.0
1.167827130852341e-07,-1.0,33.0
1.1683073229291718e-07,-1.0,33.0
1.1687875150060025e-07,-1.0,33.0
1.1692677070828332e-07,-1.0,33.0
1.169747899159664e-07,-1.0,33.0
1.1702280912364947e-07,-1.0,33.0
1.1707082833133254e-07,-1.0,33.0
1.1711884753901562e-07,-1.0,33.0
1.1716686674669869e-07,-1.0,33.0
1.1721488595438176e-07,-1.0,33.0
1.1726290516206483e-07,-1.0,33.0
1.1731092436974791e-07,-1.0,33.0
1.1735894357743098e-07,-1.0,33.0
1.1740696278511405e-07,-1.0,33.0
1.1745498199279713e-07,-1.0,33.0
1.175030012004802e-07,-1.0,33.0
1.1755102040816327e-07,-1.0,33.0
1.1759903961584634e-07,-1.0,33.0
1.1764705882352942e-07,-1.0,33.0
1.1769507803121249e-07,-1.0,33.0
1.1774309723889556e-07,-1.0,33.0
1.1779111644657864e-07,-1.0,33.0
1.1783913565426171e-07,-1.0,33.0
1.1788715486194478e-07,-1.0,33.0
1.1793517406962785e-07,-1.0,33.0
1.1798319327731093e-07,-1.0,33.0
1.18031212484994e-07,-1.0,33.0
1.1807923169267707e-07,-1.0,33.0
1.1812725090036015e-07,-1.0,33.0
1.1817527010804322e-07,-1.0,33.0
1.182232893157263e-07,-1.0,33.0
1.1827130852340938e-07,-1.0,33.0
1.1831932773109245e-07,-1.0,33.0
1.1836734693877552e-07,-1.0,33.0
1.184153661464586e-07,-1.0,33.0
1.1846338535414167e-07,-1.0,33.0
1.1851140456182474e-07,-1.0,33.0
1.1855942376950782e-07,-1.0,33.0
1.1860744297719089e-07,-1.0,33.0
1.1865546218487396e-07,-1.0,33.0
1.1870348139255703e-07,-1.0,33.0
1.1875150060024011e-07,-1.0,33.0
1.1879951980792318e-07,-1.0,33.0
1.1884753901560625e-07,-1.0,33.0
1.1889555822328933e-07,-1.0,33.0
1.189435774309724e-07,-1.0,33.0
1.1899159663865547e-07,-1.0,33.0
1.1903961584633854e-07,-1.0,33.0
1.1908763505402162e-07,-1.0,33.0
1.1913565426170469e-07,-1.0,33.0
1.1918367346938776e-07,-1.0,33.0
1.1923169267707085e-07,-1.0,33.0
1.1927971188475392e-07,-1.0,33.0
1.19327731092437e-07,-1.0,33.0
1.1937575030012007e-07,-1.0,33.0
1.1942376950780314e-07,-1.0,33.0
1.1947178871548621e-07,-1.0,33.0
1.195198079231693e-07,-1.0,33.0
1.1956782713085236e-07,-1.0,33.0
1.1961584633853543e-07,-1.0,33.0
1.196638655462185e-07,-1.0,33.0
1.1971188475390158e-07,-1.0,33.0
1.1975990396158465e-07,-1.0,33.0
1.1980792316926772e-07,-1.0,33.0
1.198559423769508e-07,-1.0,33.0
1.1990396158463387e-07,-1.0,33.0
1.1995198079231694e-07,-1.0,33.0
1.2000000000000002e-07,-1.0,33.0
