Temps (s),CH1 (V),CH2 (V),CH3 (V)
6.014405762304922e-07,-13.0,4.0,4.0
6.02641056422569e-07,-13.0,4.0,2.0
6.038415366146458e-07,-12.0,4.0,3.0
6.050420168067226e-07,-12.0,4.0,4.0
6.062424969987994e-07,-13.0,4.0,4.0
6.074429771908764e-07,-13.0,4.0,3.0
6.086434573829532e-07,-14.0,4.0,4.0
6.0984393757503e-07,-13.0,3.0,4.0
6.110444177671068e-07,-12.0,3.0,4.0
6.122448979591837e-07,-13.0,4.0,5.0
6.134453781512605e-07,-12.0,4.0,3.0
6.146458583433373e-07,-12.0,5.0,2.0
6.158463385354141e-07,-13.0,3.0,4.0
6.17046818727491e-07,-13.0,4.0,4.0
6.182472989195678e-07,-12.0,4.0,5.0
6.194477791116446e-07,-12.0,4.0,5.0
6.206482593037214e-07,-14.0,4.0,5.0
6.218487394957982e-07,-13.0,4.0,4.0
6.230492196878752e-07,-13.0,3.0,4.0
6.24249699879952e-07,-13.0,4.0,3.0
6.254501800720288e-07,-12.0,4.0,4.0
6.266506602641056e-07,-12.0,3.0,5.0
6.278511404561825e-07,-12.0,4.0,3.0
6.290516206482593e-07,-12.0,4.0,4.0
6.302521008403361e-07,-12.0,6.0,3.0
6.314525810324129e-07,-12.0,3.0,4.0
6.326530612244898e-07,-14.0,3.0,4.0
6.338535414165666e-07,-12.0,3.0,2.0
6.350540216086434e-07,-14.0,5.0,3.0
6.362545018007202e-07,-13.0,4.0,5.0
6.37454981992797e-07,-13.0,3.0,4.0
6.38655462184874e-07,-13.0,2.0,4.0
6.398559423769508e-07,-14.0,4.0,3.0
6.410564225690276e-07,-12.0,4.0,4.0
6.422569027611044e-07,-14.0,2.0,4.0
6.434573829531813e-07,-14.0,3.0,3.0
6.446578631452581e-07,-14.0,4.0,3.0
6.458583433373349e-07,-12.0,3.0,4.0
6.470588235294117e-07,-12.0,4.0,4.0
6.482593037214886e-07,-13.0,3.0,4.0
6.494597839135654e-07,-13.0,3.0,4.0
6.506602641056422e-07,-14.0,4.0,4.0
6.51860744297719e-07,-13.0,5.0,4.0
6.530612244897958e-07,-12.0,3.0,3.0
6.542617046818728e-07,-13.0,3.0,5.0
6.554621848739496e-07,-14.0,4.0,4.0
6.566626650660264e-07,-13.0,4.0,3.0
6.578631452581032e-07,-13.0,4.0,3.0
6.590636254501801e-07,-13.0,3.0,3.0
6.602641056422569e-07,-12.0,4.0,2.0
6.614645858343337e-07,-13.0,4.0,4.0
6.626650660264105e-07,-12.0,5.0,5.0
6.638655462184873e-07,-14.0,5.0,4.0
6.650660264105642e-07,-13.0,4.0,4.0
6.66266506602641e-07,-13.0,3.0,4.0
6.674669867947178e-07,-14.0,4.0,4.0
6.686674669867947e-07,-12.0,4.0,5.0
6.698679471788716e-07,-13.0,4.0,4.0
6.710684273709484e-07,-12.0,4.0,4.0
6.722689075630252e-07,-12.0,3.0,4.0
6.73469387755102e-07,-11.0,3.0,4.0
6.746698679471789e-07,-13.0,3.0,5.0
6.758703481392557e-07,-14.0,3.0,5.0
6.770708283313325e-07,-14.0,4.0,4.0
6.782713085234093e-07,-13.0,5.0,4.0
6.794717887154861e-07,-13.0,5.0,4.0
6.80672268907563e-07,-13.0,3.0,5.0
6.818727490996398e-07,-12.0,3.0,6.0
6.830732292917166e-07,-13.0,4.0,4.0
6.842737094837935e-07,-12.0,4.0,3.0
6.854741896758704e-07,-12.0,4.0,4.0
6.866746698679472e-07,-12.0,4.0,4.0
6.87875150060024e-07,-11.0,4.0,4.0
6.890756302521008e-07,-13.0,5.0,5.0
6.902761104441777e-07,-13.0,4.0,5.0
6.914765906362545e-07,-12.0,3.0,5.0
6.926770708283313e-07,-12.0,3.0,5.0
6.938775510204081e-07,-12.0,3.0,4.0
6.950780312124849e-07,-13.0,4.0,4.0
6.962785114045618e-07,-11.0,4.0,5.0
6.974789915966386e-07,-12.0,4.0,4.0
6.986794717887154e-07,-13.0,4.0,4.0
6.998799519807923e-07,-12.0,4.0,5.0
7.010804321728692e-07,-12.0,4.0,3.0
7.02280912364946e-07,-13.0,4.0,4.0
7.034813925570228e-07,-14.0,5.0,4.0
7.046818727490996e-07,-14.0,4.0,4.0
7.058823529411765e-07,-12.0,3.0,4.0
7.070828331332533e-07,-13.0,3.0,3.0
7.082833133253301e-07,-12.0,3.0,2.0
7.094837935174069e-07,-13.0,3.0,2.0
7.106842737094837e-07,-14.0,4.0,3.0
7.118847539015606e-07,-12.0,4.0,3.0
7.130852340936374e-07,-13.0,4.0,2.0
7.142857142857142e-07,-14.0,4.0,3.0
7.154861944777911e-07,-13.0,4.0,3.0
7.16686674669868e-07,-13.0,4.0,3.0
7.178871548619448e-07,-13.0,3.0,2.0
7.190876350540216e-07,-12.0,3.0,3.0
7.202881152460984e-07,-13.0,4.0,5.0
7.214885954381752e-07,-13.0,2.0,4.0
7.226890756302521e-07,-13.0,4.0,4.0
7.238895558223289e-07,-13.0,3.0,4.0
7.250900360144057e-07,-13.0,3.0,4.0
7.262905162064825e-07,-13.0,4.0,5.0
7.274909963985594e-07,-14.0,3.0,4.0
7.286914765906362e-07,-13.0,3.0,5.0
7.298919567827131e-07,-13.0,3.0,4.0
7.310924369747899e-07,-12.0,5.0,3.0
7.322929171668668e-07,-11.0,4.0,3.0
7.334933973589436e-07,-13.0,5.0,4.0
7.346938775510204e-07,-12.0,4.0,4.0
7.358943577430972e-07,-13.0,2.0,4.0
7.37094837935174e-07,-14.0,3.0,4.0
7.382953181272509e-07,-13.0,3.0,4.0
7.394957983193277e-07,-12.0,3.0,5.0
7.406962785114045e-07,-13.0,4.0,5.0
7.418967587034813e-07,-13.0,3.0,4.0
7.430972388955582e-07,-13.0,4.0,4.0
7.44297719087635e-07,-11.0,4.0,4.0
7.454981992797119e-07,-11.0,3.0,6.0
7.466986794717887e-07,-12.0,4.0,5.0
7.478991596638656e-07,-11.0,4.0,4.0
7.490996398559424e-07,-13.0,4.0,3.0
7.503001200480192e-07,-12.0,1.0,4.0
7.51500600240096e-07,-13.0,3.0,4.0
7.527010804321728e-07,-11.0,3.0,4.0
7.539015606242497e-07,-14.0,5.0,5.0
7.551020408163265e-07,-14.0,4.0,4.0
7.563025210084033e-07,-13.0,4.0,4.0
7.575030012004801e-07,-11.0,3.0,5.0
7.58703481392557e-07,-12.0,3.0,4.0
7.599039615846338e-07,-12.0,4.0,5.0
7.611044417767107e-07,-13.0,4.0,3.0
7.623049219687875e-07,-12.0,4.0,4.0
7.635054021608644e-07,-14.0,4.0,4.0
7.647058823529412e-07,-12.0,3.0,4.0
7.65906362545018e-07,-12.0,3.0,2.0
7.671068427370948e-07,-13.0,3.0,4.0
7.683073229291716e-07,-13.0,4.0,4.0
7.695078031212485e-07,-14.0,4.0,4.0
7.707082833133253e-07,-12.0,4.0,4.0
7.719087635054021e-07,-12.0,3.0,5.0
7.731092436974789e-07,-13.0,4.0,4.0
7.743097238895558e-07,-13.0,4.0,4.0
7.755102040816326e-07,-13.0,5.0,4.0
7.767106842737095e-07,-12.0,5.0,4.0
7.779111644657863e-07,-12.0,4.0,4.0
7.791116446578631e-07,-13.0,4.0,3.0
7.8031212484994e-07,-13.0,4.0,4.0
7.815126050420168e-07,-11.0,5.0,4.0
7.827130852340936e-07,-13.0,5.0,4.0
7.839135654261704e-07,-13.0,5.0,4.0
7.851140456182473e-07,-12.0,4.0,3.0
7.863145258103241e-07,-12.0,3.0,3.0
7.875150060024009e-07,-12.0,4.0,5.0
7.887154861944777e-07,-12.0,3.0,4.0
7.899159663865545e-07,-12.0,3.0,5.0
7.911164465786314e-07,-12.0,3.0,4.0
7.923169267707083e-07,-11.0,3.0,4.0
7.935174069627851e-07,-13.0,3.0,4.0
7.947178871548619e-07,-13.0,4.0,3.0
7.959183673469388e-07,-13.0,4.0,4.0
7.971188475390156e-07,-13.0,3.0,4.0
7.983193277310924e-07,-12.0,3.0,4.0
7.995198079231692e-07,-12.0,3.0,3.0
8.007202881152461e-07,-12.0,3.0,4.0
8.019207683073229e-07,-12.0,4.0,4.0
8.031212484993997e-07,-11.0,3.0,4.0
8.043217286914765e-07,-12.0,4.0,4.0
8.055222088835533e-07,-11.0,3.0,3.0
8.067226890756302e-07,-12.0,4.0,4.0
8.079231692677071e-07,-12.0,4.0,5.0
8.091236494597839e-07,-12.0,4.0,4.0
8.103241296518607e-07,-12.0,3.0,4.0
8.115246098439376e-07,-13.0,4.0,5.0
8.127250900360144e-07,-12.0,3.0,6.0
8.139255702280912e-07,-14.0,4.0,4.0
8.15126050420168e-07,-12.0,4.0,4.0
8.163265306122449e-07,-11.0,3.0,4.0
8.175270108043217e-07,-13.0,5.0,4.0
8.187274909963985e-07,-13.0,4.0,4.0
8.199279711884753e-07,-12.0,3.0,4.0
8.211284513805521e-07,-14.0,3.0,4.0
8.223289315726291e-07,-12.0,5.0,4.0
8.235294117647059e-07,-14.0,3.0,3.0
8.247298919567827e-07,-13.0,4.0,4.0
8.259303721488595e-07,-13.0,4.0,4.0
8.271308523409364e-07,-12.0,3.0,4.0
8.283313325330132e-07,-12.0,4.0,5.0
8.2953181272509e-07,-13.0,2.0,3.0
8.307322929171668e-07,-13.0,4.0,4.0
8.319327731092437e-07,-12.0,4.0,2.0
8.331332533013205e-07,-13.0,4.0,4.0
8.343337334933973e-07,-13.0,3.0,3.0
8.355342136854741e-07,-13.0,3.0,3.0
8.367346938775509e-07,-11.0,3.0,4.0
8.379351740696279e-07,-12.0,4.0,4.0
8.391356542617047e-07,-13.0,4.0,4.0
8.403361344537815e-07,-12.0,3.0,3.0
8.415366146458583e-07,-13.0,5.0,4.0
8.427370948379352e-07,-12.0,4.0,5.0
8.43937575030012e-07,-13.0,4.0,5.0
8.451380552220888e-07,-12.0,4.0,5.0
8.463385354141656e-07,-12.0,3.0,5.0
8.475390156062424e-07,-12.0,4.0,5.0
8.487394957983193e-07,-13.0,4.0,5.0
8.499399759903961e-07,-13.0,5.0,4.0
8.511404561824729e-07,-12.0,4.0,5.0
8.523409363745497e-07,-12.0,5.0,3.0
8.535414165666267e-07,-13.0,3.0,4.0
8.547418967587035e-07,-12.0,3.0,4.0
8.559423769507803e-07,-12.0,4.0,4.0
8.571428571428571e-07,-11.0,3.0,4.0
8.58343337334934e-07,-11.0,4.0,5.0
8.595438175270108e-07,-12.0,3.0,5.0
8.607442977190876e-07,-12.0,3.0,4.0
8.619447779111644e-07,-13.0,4.0,4.0
8.631452581032412e-07,-12.0,4.0,5.0
8.643457382953181e-07,-11.0,3.0,5.0
8.655462184873949e-07,-12.0,4.0,4.0
8.667466986794717e-07,-12.0,4.0,5.0
8.679471788715485e-07,-13.0,6.0,5.0
8.691476590636255e-07,-12.0,3.0,5.0
8.703481392557023e-07,-13.0,4.0,5.0
8.715486194477791e-07,-12.0,5.0,3.0
8.727490996398559e-07,-13.0,4.0,4.0
8.739495798319328e-07,-13.0,4.0,3.0
8.751500600240096e-07,-12.0,4.0,4.0
8.763505402160864e-07,-12.0,2.0,5.0
8.775510204081632e-07,-14.0,3.0,5.0
8.7875150060024e-07,-14.0,4.0,3.0
8.799519807923169e-07,-13.0,3.0,2.0
8.811524609843937e-07,-13.0,4.0,3.0
8.823529411764705e-07,-13.0,4.0,4.0
8.835534213685474e-07,-13.0,4.0,4.0
8.847539015606243e-07,-12.0,4.0,3.0
8.859543817527011e-07,-13.0,4.0,3.0
8.871548619447779e-07,-11.0,4.0,4.0
8.883553421368547e-07,-12.0,3.0,3.0
8.895558223289316e-07,-11.0,4.0,5.0
8.907563025210084e-07,-12.0,4.0,5.0
8.919567827130852e-07,-13.0,3.0,4.0
8.93157262905162e-07,-13.0,3.0,3.0
8.943577430972388e-07,-13.0,4.0,3.0
8.955582232893157e-07,-13.0,4.0,4.0
8.967587034813925e-07,-13.0,3.0,3.0
8.979591836734693e-07,-14.0,1.0,2.0
8.991596638655462e-07,-13.0,3.0,3.0
9.003601440576231e-07,-12.0,4.0,5.0
9.015606242496999e-07,-13.0,3.0,5.0
9.027611044417767e-07,-13.0,4.0,4.0
9.039615846338535e-07,-11.0,4.0,3.0
9.051620648259303e-07,-13.0,4.0,2.0
9.063625450180072e-07,-13.0,3.0,5.0
9.07563025210084e-07,-12.0,3.0,4.0
9.087635054021608e-07,-13.0,3.0,5.0
9.099639855942376e-07,-12.0,2.0,5.0
9.111644657863145e-07,-11.0,3.0,5.0
9.123649459783913e-07,-14.0,3.0,5.0
9.135654261704681e-07,-13.0,3.0,4.0
9.14765906362545e-07,-12.0,4.0,4.0
9.159663865546219e-07,-11.0,4.0,4.0
9.171668667466987e-07,-12.0,4.0,5.0
9.183673469387755e-07,-12.0,4.0,4.0
9.195678271308523e-07,-14.0,5.0,3.0
9.207683073229291e-07,-14.0,5.0,5.0
9.21968787515006e-07,-13.0,4.0,5.0
9.231692677070828e-07,-13.0,3.0,4.0
9.243697478991596e-07,-11.0,3.0,3.0
9.255702280912364e-07,-12.0,4.0,4.0
9.267707082833133e-07,-13.0,4.0,4.0
9.279711884753901e-07,-13.0,3.0,4.0
9.291716686674669e-07,-13.0,4.0,3.0
9.303721488595438e-07,-13.0,4.0,5.0
9.315726290516207e-07,-12.0,4.0,5.0
9.327731092436975e-07,-13.0,4.0,4.0
9.339735894357743e-07,-12.0,3.0,4.0
9.351740696278511e-07,-10.0,3.0,4.0
9.363745498199279e-07,-12.0,4.0,4.0
9.375750300120048e-07,-13.0,5.0,3.0
9.387755102040816e-07,-12.0,3.0,4.0
9.399759903961584e-07,-12.0,3.0,4.0
9.411764705882352e-07,-12.0,4.0,4.0
9.423769507803121e-07,-13.0,3.0,4.0
9.435774309723889e-07,-13.0,4.0,4.0
9.447779111644657e-07,-12.0,4.0,4.0
9.459783913565426e-07,-13.0,4.0,3.0
9.471788715486195e-07,-13.0,2.0,3.0
9.483793517406963e-07,-13.0,3.0,3.0
9.495798319327731e-07,-12.0,2.0,2.0
9.507803121248499e-07,-12.0,4.0,2.0
9.519807923169267e-07,-13.0,3.0,3.0
9.531812725090036e-07,-13.0,2.0,2.0
9.543817527010805e-07,-13.0,3.0,4.0
9.555822328931572e-07,-12.0,2.0,4.0
9.567827130852341e-07,-12.0,4.0,3.0
9.579831932773109e-07,-13.0,5.0,3.0
9.591836734693878e-07,-12.0,3.0,4.0
9.603841536614645e-07,-13.0,4.0,5.0
9.615846338535414e-07,-12.0,4.0,5.0
9.627851140456181e-07,-12.0,4.0,4.0
9.63985594237695e-07,-12.0,4.0,5.0
9.651860744297718e-07,-13.0,4.0,4.0
9.663865546218487e-07,-14.0,4.0,4.0
9.675870348139254e-07,-13.0,3.0,4.0
9.687875150060024e-07,-12.0,4.0,4.0
9.699879951980793e-07,-12.0,4.0,4.0
9.71188475390156e-07,-12.0,4.0,3.0
9.72388955582233e-07,-12.0,3.0,5.0
9.735894357743096e-07,-13.0,4.0,5.0
9.747899159663866e-07,-12.0,4.0,4.0
9.759903961584633e-07,-12.0,4.0,4.0
9.771908763505402e-07,-12.0,5.0,5.0
9.78391356542617e-07,-12.0,3.0,4.0
9.795918367346939e-07,-11.0,3.0,4.0
9.807923169267706e-07,-12.0,5.0,4.0
9.819927971188475e-07,-12.0,5.0,5.0
9.831932773109242e-07,-12.0,4.0,4.0
9.843937575030012e-07,-11.0,4.0,5.0
9.85594237695078e-07,-11.0,4.0,4.0
9.867947178871548e-07,-13.0,5.0,3.0
9.879951980792317e-07,-11.0,3.0,4.0
9.891956782713084e-07,-12.0,4.0,3.0
9.903961584633854e-07,-10.0,4.0,5.0
9.91596638655462e-07,-13.0,6.0,3.0
9.92797118847539e-07,-13.0,5.0,4.0
9.939975990396157e-07,-13.0,4.0,3.0
9.951980792316927e-07,-12.0,3.0,4.0
9.963985594237694e-07,-12.0,3.0,4.0
9.975990396158463e-07,-13.0,4.0,4.0
9.98799519807923e-07,-13.0,3.0,2.0
1e-06,-13.0,4.0,3.0
1.0012004801920769e-06,-13.0,4.0,3.0
1.0024009603841536e-06,-13.0,3.0,4.0
1.0036014405762305e-06,-12.0,4.0,3.0
1.0048019207683072e-06,-13.0,3.0,5.0
1.0060024009603842e-06,-14.0,4.0,5.0
1.0072028811524609e-06,-13.0,3.0,3.0
1.0084033613445378e-06,-12.0,5.0,4.0
1.0096038415366145e-06,-13.0,3.0,4.0
1.0108043217286915e-06,-13.0,4.0,4.0
1.0120048019207682e-06,-13.0,3.0,5.0
1.0132052821128451e-06,-12.0,3.0,3.0
1.014405762304922e-06,-13.0,4.0,3.0
1.0156062424969988e-06,-14.0,3.0,3.0
1.0168067226890757e-06,-13.0,3.0,3.0
1.0180072028811524e-06,-12.0,3.0,4.0
1.0192076830732293e-06,-12.0,4.0,3.0
1.020408163265306e-06,-13.0,4.0,3.0
1.021608643457383e-06,-12.0,4.0,4.0
1.0228091236494597e-06,-11.0,3.0,4.0
1.0240096038415366e-06,-14.0,3.0,3.0
1.0252100840336133e-06,-13.0,4.0,4.0
1.0264105642256903e-06,-11.0,4.0,5.0
1.027611044417767e-06,-12.0,3.0,5.0
1.028811524609844e-06,-13.0,3.0,4.0
1.0300120048019208e-06,-11.0,2.0,4.0
1.0312124849939975e-06,-12.0,2.0,4.0
1.0324129651860745e-06,-12.0,3.0,5.0
1.0336134453781512e-06,-13.0,4.0,4.0
1.0348139255702281e-06,-13.0,5.0,4.0
1.0360144057623048e-06,-14.0,4.0,3.0
1.0372148859543818e-06,-12.0,4.0,3.0
1.0384153661464585e-06,-12.0,3.0,5.0
1.0396158463385354e-06,-12.0,4.0,3.0
1.0408163265306121e-06,-12.0,1.0,4.0
1.042016806722689e-06,-12.0,4.0,4.0
1.0432172869147658e-06,-11.0,3.0,3.0
1.0444177671068427e-06,-12.0,3.0,5.0
1.0456182472989196e-06,-13.0,3.0,5.0
1.0468187274909963e-06,-13.0,3.0,4.0
1.0480192076830733e-06,-13.0,4.0,3.0
1.04921968787515e-06,-12.0,3.0,4.0
1.050420168067227e-06,-12.0,3.0,4.0
1.0516206482593036e-06,-12.0,4.0,4.0
1.0528211284513806e-06,-11.0,3.0,4.0
1.0540216086434573e-06,-12.0,3.0,4.0
1.0552220888355342e-06,-13.0,5.0,4.0
1.056422569027611e-06,-12.0,3.0,4.0
1.0576230492196879e-06,-11.0,3.0,3.0
1.0588235294117646e-06,-12.0,4.0,3.0
1.0600240096038415e-06,-12.0,4.0,5.0
1.0612244897959184e-06,-12.0,5.0,3.0
1.0624249699879951e-06,-12.0,4.0,4.0
1.063625450180072e-06,-14.0,4.0,4.0
1.0648259303721488e-06,-13.0,4.0,5.0
1.0660264105642257e-06,-13.0,4.0,4.0
1.0672268907563024e-06,-12.0,4.0,4.0
1.0684273709483794e-06,-12.0,3.0,4.0
1.069627851140456e-06,-12.0,3.0,3.0
1.070828331332533e-06,-13.0,3.0,3.0
1.0720288115246097e-06,-14.0,3.0,4.0
1.0732292917166867e-06,-14.0,4.0,4.0
1.0744297719087634e-06,-13.0,3.0,4.0
1.0756302521008403e-06,-13.0,4.0,4.0
1.0768307322929172e-06,-13.0,4.0,4.0
1.078031212484994e-06,-12.0,3.0,3.0
1.0792316926770709e-06,-13.0,4.0,4.0
1.0804321728691476e-06,-12.0,3.0,4.0
1.0816326530612245e-06,-13.0,4.0,5.0
1.0828331332533012e-06,-13.0,4.0,4.0
1.0840336134453782e-06,-13.0,4.0,4.0
1.0852340936374549e-06,-12.0,4.0,4.0
1.0864345738295318e-06,-12.0,2.0,4.0
1.0876350540216085e-06,-13.0,4.0,4.0
1.0888355342136854e-06,-14.0,5.0,4.0
1.0900360144057622e-06,-13.0,5.0,3.0
1.091236494597839e-06,-13.0,3.0,3.0
1.092436974789916e-06,-13.0,4.0,4.0
1.0936374549819927e-06,-12.0,4.0,4.0
1.0948379351740697e-06,-11.0,4.0,5.0
1.0960384153661464e-06,-13.0,4.0,5.0
1.0972388955582233e-06,-14.0,3.0,4.0
1.0984393757503e-06,-13.0,3.0,5.0
1.099639855942377e-06,-14.0,4.0,5.0
1.1008403361344537e-06,-13.0,5.0,4.0
1.1020408163265306e-06,-12.0,4.0,4.0
1.1032412965186073e-06,-12.0,4.0,5.0
1.1044417767106842e-06,-12.0,5.0,5.0
1.105642256902761e-06,-12.0,5.0,4.0
1.1068427370948379e-06,-12.0,3.0,3.0
1.1080432172869148e-06,-13.0,4.0,5.0
1.1092436974789915e-06,-12.0,4.0,4.0
1.1104441776710685e-06,-12.0,4.0,5.0
1.1116446578631452e-06,-12.0,4.0,5.0
1.1128451380552221e-06,-13.0,4.0,4.0
1.1140456182472988e-06,-12.0,4.0,5.0
1.1152460984393758e-06,-13.0,3.0,4.0
1.1164465786314525e-06,-14.0,3.0,4.0
1.1176470588235294e-06,-13.0,3.0,3.0
1.1188475390156061e-06,-11.0,4.0,4.0
1.120048019207683e-06,-13.0,5.0,5.0
1.1212484993997598e-06,-13.0,4.0,5.0
1.1224489795918367e-06,-13.0,4.0,4.0
1.1236494597839136e-06,-13.0,4.0,4.0
1.1248499399759903e-06,-12.0,4.0,4.0
1.1260504201680673e-06,-12.0,4.0,2.0
1.127250900360144e-06,-13.0,5.0,4.0
1.128451380552221e-06,-14.0,4.0,3.0
1.1296518607442976e-06,-14.0,5.0,5.0
1.1308523409363746e-06,-13.0,3.0,4.0
1.1320528211284513e-06,-13.0,4.0,3.0
1.1332533013205282e-06,-13.0,4.0,4.0
1.134453781512605e-06,-13.0,4.0,4.0
1.1356542617046818e-06,-13.0,3.0,4.0
1.1368547418967586e-06,-13.0,3.0,6.0
1.1380552220888355e-06,-11.0,4.0,6.0
1.1392557022809124e-06,-13.0,4.0,5.0
1.1404561824729891e-06,-12.0,5.0,5.0
1.141656662665066e-06,-11.0,4.0,4.0
1.1428571428571428e-06,-13.0,5.0,4.0
1.1440576230492197e-06,-12.0,4.0,5.0
1.1452581032412964e-06,-11.0,4.0,4.0
1.1464585834333733e-06,-11.0,3.0,4.0
1.14765906362545e-06,-12.0,4.0,3.0
1.148859543817527e-06,-11.0,5.0,4.0
1.1500600240096037e-06,-13.0,3.0,3.0
1.1512605042016806e-06,-13.0,4.0,4.0
1.1524609843937576e-06,-14.0,4.0,4.0
1.1536614645858343e-06,-13.0,5.0,4.0
1.1548619447779112e-06,-13.0,5.0,5.0
1.156062424969988e-06,-12.0,5.0,5.0
1.1572629051620649e-06,-12.0,3.0,4.0
1.1584633853541416e-06,-12.0,4.0,4.0
1.1596638655462185e-06,-13.0,3.0,4.0
1.1608643457382952e-06,-12.0,2.0,4.0
1.1620648259303721e-06,-12.0,3.0,3.0
1.1632653061224489e-06,-11.0,3.0,4.0
1.1644657863145258e-06,-12.0,5.0,4.0
1.1656662665066025e-06,-13.0,4.0,4.0
1.1668667466986794e-06,-12.0,4.0,5.0
1.1680672268907564e-06,-13.0,3.0,4.0
1.169267707082833e-06,-12.0,4.0,5.0
1.17046818727491e-06,-12.0,5.0,4.0
1.1716686674669867e-06,-11.0,4.0,4.0
1.1728691476590637e-06,-11.0,4.0,4.0
1.1740696278511404e-06,-13.0,4.0,5.0
1.1752701080432173e-06,-13.0,3.0,5.0
1.176470588235294e-06,-13.0,3.0,5.0
1.177671068427371e-06,-13.0,5.0,3.0
1.1788715486194477e-06,-12.0,5.0,3.0
1.1800720288115246e-06,-13.0,4.0,3.0
1.1812725090036013e-06,-13.0,3.0,4.0
1.1824729891956782e-06,-13.0,4.0,4.0
1.1836734693877552e-06,-12.0,5.0,5.0
1.1848739495798319e-06,-12.0,4.0,4.0
1.1860744297719088e-06,-14.0,4.0,3.0
1.1872749099639855e-06,-13.0,4.0,3.0
1.1884753901560625e-06,-13.0,4.0,3.0
1.1896758703481392e-06,-12.0,3.0,5.0
1.190876350540216e-06,-13.0,4.0,4.0
1.1920768307322928e-06,-13.0,3.0,4.0
1.1932773109243697e-06,-12.0,4.0,3.0
1.1944777911164465e-06,-11.0,4.0,3.0
1.1956782713085234e-06,-11.0,4.0,4.0
1.1968787515006e-06,-10.0,4.0,3.0
1.198079231692677e-06,-12.0,4.0,3.0
1.199279711884754e-06,-13.0,5.0,4.0
1.2004801920768307e-06,-13.0,4.0,5.0
1.2016806722689076e-06,-13.0,5.0,4.0
1.2028811524609843e-06,-14.0,3.0,3.0
1.2040816326530612e-06,-13.0,4.0,4.0
1.205282112845138e-06,-13.0,3.0,5.0
